"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","266","Features","IDGAF (feat. Yeat)","593,597,496","198,519","1,160,736,570"
"2","19","Up 2 Më","Monëy so big","487,235,171","135,331","903,728,667"
"3","108","Lyfë","Out thë way","474,759,307","156,122","880,588,310"
"4","143","2093","If We Being Rëal","388,937,762","206,148","721,405,650"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","322,957,154","91,297","599,024,158"
"6","110","Lyfë","Talk","317,023,059","80,251","588,017,540"
"7","44","4L","Sorry Bout That","268,273,359","81,473","497,596,109"
"8","140","2093","Breathe","257,457,930","110,744","477,535,543"
"9","91","2 Alivë","On tha linë","224,318,912","78,370","416,068,961"
"10","14","Up 2 Më","Gët Busy","204,400,900","65,300","379,124,833"
"11","184","Orphan","Already Rich","193,934,127","61,983","359,710,958"
"12","93","2 Alivë","Poppin","191,197,127","48,690","354,634,343"
"13","126","AftërLyfe","Nun id change","177,598,661","116,905","329,411,772"
"14","226","DANGEROUS SUMMER","COMË N GO","168,404,884","638,168","312,359,062"
"15","26","Up 2 Më","Turban","164,528,658","41,165","305,169,400"
"16","186","Orphan","My wrist","119,111,000","37,788","220,928,273"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","115,026,434","27,725","213,352,180"
"18","210","Trëndi","Mad bout that","112,292,683","45,179","208,281,591"
"19","23","Up 2 Më","Swërved It","104,149,955","36,949","193,178,378"
"20","11","Up 2 Më","Dëserve it","102,256,893","20,340","189,667,107"
"21","262","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","95,978,491","26,254","169,742,568"
"22","40","4L","Off Tha Lot","94,814,140","31,916","175,862,215"
"23","38","4L","Money Twërk","94,081,130","33,738","174,502,620"
"24","28","Up 2 Më","U could tëll","91,826,363","28,395","170,320,456"
"25","131","AftërLyfe","Split","76,006,821","27,768","140,978,211"
"26","109","Lyfë","Systëm","73,534,015","36,521","136,391,626"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","72,970,098","22,809","135,345,667"
"28","81","2 Alivë","Jus bëtter","71,807,086","30,973","133,188,501"
"29","142","2093","ILUV","69,626,054","52,935","129,143,101"
"30","187","Orphan","bigger thën everything","67,671,884","19,780","125,518,487"
"31","158","2093","Tell më","66,654,243","40,547","123,630,956"
"32","124","AftërLyfe","No morë talk","64,905,248","35,553","120,386,903"
"33","76","2 Alivë","Doublë","62,563,021","22,831","116,042,516"
"34","29","Up 2 Më","Ya Ya","60,013,723","16,954","111,314,053"
"35","273","Features","Yam","59,713,306","20,503","110,756,837"
"36","120","AftërLyfe","How it go","55,262,388","24,437","102,501,229"
"37","159","2093","U Should Know","51,780,836","26,662","96,043,612"
"38","27","Up 2 Më","Twizzy Rich","51,582,235","26,713","95,675,245"
"39","98","2 Alivë","Still countin","50,287,487","17,011","93,273,733"
"40","77","2 Alivë","Dub","50,222,808","13,977","93,153,766"
"41","21","Up 2 Më","Rokstar","49,786,144","18,920","92,343,837"
"42","118","AftërLyfe","Bëttr 0ff","49,279,270","37,957","91,403,682"
"43","216","Rich Minion","Rich Minion","48,172,584","5,876","89,350,990"
"44","107","Lyfë","Krank","46,725,013","29,783","86,666,021"
"45","151","2093","Psycho CEO","46,059,743","22,321","85,432,071"
"46","175","LYFESTYLE","ORCHESTRATË","43,446,480","109,019","80,584,965"
"47","122","AftërLyfe","Mysëlf","43,230,224","38,241","80,183,851"
"48","10","Up 2 Më","Cmon","42,998,452","12,709","79,753,958"
"49","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","41,849,848","20,981","77,623,516"
"50","13","Up 2 Më","Got rich","41,602,663","17,136","77,165,035"
"51","17","Up 2 Më","Lying 4 fun","41,407,222","18,024","76,802,529"
"52","235","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","40,618,962","95,772","79,427,415"
"53","208","Trëndi","Fukit","40,605,333","17,019","75,315,177"
"54","218","King tonka","Heavy stunts (with Don Toliver)","38,099,213","25,241","70,666,801"
"55","79","2 Alivë","Hatër","36,610,736","14,234","67,905,959"
"56","112","Lyfë","Wat it feel lykë","36,064,196","16,907","66,892,231"
"57","156","2093","Stand On It (with Future)","35,916,806","14,002","66,618,850"
"58","220","GEEKED UP","GEEKED UP (FEAT. YEAT)","34,086,216","35,208","66,687,738"
"59","211","Trëndi","Tonka 2","33,671,180","8,024","62,453,641"
"60","238","Rendezvous","Rendezvous (feat. Yeat)","33,661,558","522,243","65,856,919"
"61","165","LYFESTYLE","GEEK TIMË","33,597,979","31,670","62,317,867"
"62","89","2 Alivë","Nvr again","33,488,029","19,230","62,113,931"
"63","95","2 Alivë","Rollin","33,422,658","19,888","61,992,680"
"64","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,520,748","8,940","60,319,808"
"65","250","Features","Fuk Tha Clout (feat. Yeat)","32,061,596","9,755","60,585,194"
"66","298","Features","5 2 Üh 60 (feat. Yeat)","31,705,086","11,214","58,806,910"
"67","83","2 Alivë","Kant rëlax","31,130,259","11,003","57,740,715"
"68","111","Lyfë","Up off X","30,785,779","15,963","57,101,770"
"69","92","2 Alivë","Outsidë (feat. Young Thug)","29,477,791","13,101","54,675,701"
"70","56","Alivë","Diëd B4","29,258,372","11,197","54,268,720"
"71","225","DANGEROUS SUMMER","2TONE","29,242,486","79,715","54,239,255"
"72","141","2093","Familia","27,976,870","34,399","51,891,778"
"73","146","2093","Morë","27,976,350","14,831","51,890,813"
"74","188","Orphan","The Bell","27,455,493","25,047","50,924,722"
"75","221","GO AGAIN","GO AGAIN (feat. Superheaven)","27,393,373","26,722","53,912,486"
"76","16","Up 2 Më","Kant changë","27,014,826","13,326","50,107,369"
"77","96","2 Alivë","Rëal six","26,918,163","12,287","49,928,077"
"78","224","DANGEROUS SUMMER","IM YEAT","26,716,437","44,303","49,553,914"
"79","84","2 Alivë","Luh gëek","25,416,996","15,582","47,143,698"
"80","99","2 Alivë","Taliban","25,255,588","14,895","46,844,317"
"81","101","Lyfë","Can’t stop it","24,612,640","9,446","45,651,770"
"82","128","AftërLyfe","Shhhh","24,345,062","12,483","45,155,464"
"83","168","LYFESTYLE","GONE 4 A MIN","24,187,129","25,580","44,862,528"
"84","72","2 Alivë","3G (feat. Lil Uzi Vert)","24,122,822","9,245","44,743,251"
"85","149","2093","Nothing Changë","23,888,622","13,348","44,308,854"
"86","138","2093","As We Speak (feat. Drake)","23,657,666","13,866","43,880,475"
"87","78","2 Alivë","Gëek high (feat. Ken Carson)","23,606,028","10,550","43,784,696"
"88","233","DANGEROUS SUMMER","PUT IT ONG","23,536,111","44,132","43,655,014"
"89","145","2093","Lyfestylë (with Lil Wayne)","23,029,344","10,421","42,715,057"
"90","121","AftërLyfe","Hëavyweight","21,835,965","17,594","40,501,566"
"91","160","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","21,584,015","30,341","40,034,246"
"92","20","Up 2 Më","Morning mudd","21,227,405","11,881","39,372,803"
"93","150","2093","Power Trip","21,215,156","10,244","39,350,083"
"94","133","AftërLyfe","Type monëy","20,831,564","12,362","38,638,593"
"95","69","Alivë","WAR 1","20,826,815","7,432","38,629,784"
"96","48","4L","Tëslas & Rovers","20,281,736","9,341","37,618,766"
"97","318","Features","Pop Out","20,270,392","3,671","37,065,952"
"98","232","DANGEROUS SUMMER","OH I DID","20,007,620","82,698","37,110,333"
"99","54","Alivë","Bäk 2 BED","19,546,560","9,804","36,255,154"
"100","130","AftërLyfe","Slamm","19,229,710","7,539","35,667,458"
"101","82","2 Alivë","Kant dië","19,138,068","13,140","35,497,479"
"102","229","DANGEROUS SUMMER","LOCO","18,994,787","40,722","35,231,720"
"103","169","LYFESTYLE","HEARD OF MË","18,917,426","42,293","35,088,230"
"104","214","No Handoutz","No Handoutz (feat. Yeat)","18,809,993","6,822","36,313,857"
"105","135","AftërLyfe","Woa...!","18,481,787","8,034","34,280,203"
"106","22","Up 2 Më","Stayëd tha same","18,197,387","8,620","33,752,695"
"107","219","King tonka","King tonka","18,037,553","6,734","33,456,233"
"108","97","2 Alivë","Smooktobër","17,541,917","9,096","32,536,923"
"109","132","AftërLyfe","Sum 2 do","17,099,215","7,156","31,715,794"
"110","86","2 Alivë","Luv monëy (with Lancey Foux)","17,048,391","7,023","31,621,526"
"111","139","2093","Bought The Earth","16,870,980","7,912","31,292,462"
"112","127","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,655,708","6,609","30,893,173"
"113","24","Up 2 Më","Told ya","16,647,076","11,104","30,877,163"
"114","189","Orphan","Already Rich","16,579,048","862","30,750,984"
"115","178","LYFESTYLE","STFU","16,474,370","11,150","30,556,826"
"116","87","2 Alivë","Narcoticz (feat. Yung Kayo)","15,969,312","7,576","29,620,039"
"117","164","LYFESTYLE","FOREVER AGAIN","15,941,081","14,988","29,567,676"
"118","80","2 Alivë","Jump","15,903,560","7,573","29,498,082"
"119","115","AftërLyfe","Back homë","15,869,133","20,275","29,434,226"
"120","117","AftërLyfe","Bad bënd / DëMON","15,692,834","7,029","29,107,225"
"121","104","Lyfë","Got it all","15,684,967","6,545","29,092,633"
"122","18","Up 2 Më","Lët ya know","15,442,532","10,624","28,642,962"
