"#","Seq.","Album","Song","Spotify total","Spotify daily","AOD total"
"1","267","Features","IDGAF (feat. Yeat)","595,709,989","183,137","1,164,867,396"
"2","19","Up 2 Më","Monëy so big","488,704,867","131,931","906,454,674"
"3","108","Lyfë","Out thë way","476,343,535","140,395","883,526,752"
"4","143","2093","If We Being Rëal","391,192,770","194,269","725,588,261"
"5","103","Lyfë","Flawlëss (feat. Lil Uzi Vert)","323,966,639","85,390","600,896,561"
"6","110","Lyfë","Talk","317,874,386","74,986","589,596,589"
"7","44","4L","Sorry Bout That","269,196,577","82,854","499,308,502"
"8","140","2093","Breathe","258,704,244","111,718","479,847,218"
"9","91","2 Alivë","On tha linë","225,207,403","87,525","417,716,943"
"10","14","Up 2 Më","Gët Busy","205,159,582","66,474","380,532,044"
"11","185","Orphan","Already Rich","194,627,216","63,086","360,996,506"
"12","93","2 Alivë","Poppin","191,745,467","47,108","355,651,409"
"13","126","AftërLyfe","Nun id change","178,877,716","106,234","331,784,176"
"14","226","DANGEROUS SUMMER","COMË N GO","175,113,953","591,955","324,803,111"
"15","26","Up 2 Më","Turban","164,956,941","36,892","305,963,783"
"16","186","Orphan","My wrist","119,497,729","32,854","221,645,582"
"17","94","2 Alivë","Rackz got më (feat. Gunna)","115,319,946","27,457","213,896,589"
"18","210","Trëndi","Mad bout that","112,721,081","36,063","209,076,188"
"19","23","Up 2 Më","Swërved It","104,521,723","32,264","193,867,937"
"20","11","Up 2 Më","Dëserve it","102,467,352","16,581","190,057,469"
"21","263","Features","LOCK IT UP (feat. Yeat, midwxst & Matt Ox)","96,241,775","25,212","170,208,198"
"22","40","4L","Off Tha Lot","95,157,664","29,799","176,499,386"
"23","38","4L","Money Twërk","94,470,851","33,434","175,225,479"
"24","28","Up 2 Më","U could tëll","92,147,261","27,313","170,915,661"
"25","131","AftërLyfe","Split","76,291,105","21,175","141,505,504"
"26","109","Lyfë","Systëm","73,920,716","33,476","137,108,883"
"27","73","2 Alivë","Big tonka (feat. Lil Uzi Vert)","73,209,506","20,296","135,789,723"
"28","81","2 Alivë","Jus bëtter","72,140,090","38,622","133,806,160"
"29","142","2093","ILUV","70,185,448","48,085","130,180,670"
"30","187","Orphan","bigger thën everything","67,891,074","21,061","125,925,042"
"31","158","2093","Tell më","67,099,767","37,415","124,457,318"
"32","124","AftërLyfe","No morë talk","65,268,148","32,154","121,060,013"
"33","76","2 Alivë","Doublë","62,817,526","22,516","116,514,575"
"34","29","Up 2 Më","Ya Ya","60,203,094","16,455","111,665,300"
"35","274","Features","Yam","59,916,590","15,742","111,133,890"
"36","120","AftërLyfe","How it go","55,508,462","22,523","102,957,650"
"37","159","2093","U Should Know","52,091,303","27,144","96,619,469"
"38","27","Up 2 Më","Twizzy Rich","51,886,335","33,918","96,239,293"
"39","98","2 Alivë","Still countin","50,467,031","16,024","93,606,753"
"40","77","2 Alivë","Dub","50,378,392","13,058","93,442,345"
"41","21","Up 2 Më","Rokstar","49,987,983","19,298","92,718,210"
"42","118","AftërLyfe","Bëttr 0ff","49,671,871","35,375","92,131,883"
"43","216","Rich Minion","Rich Minion","48,234,505","5,504","89,465,842"
"44","107","Lyfë","Krank","47,036,135","29,004","87,243,093"
"45","151","2093","Psycho CEO","46,303,117","21,901","85,883,484"
"46","175","LYFESTYLE","ORCHESTRATË","44,648,377","107,095","82,814,256"
"47","122","AftërLyfe","Mysëlf","43,636,374","34,317","80,937,182"
"48","10","Up 2 Më","Cmon","43,139,702","12,289","80,015,950"
"49","25","Up 2 Më","Trëndy way (feat. SeptembersRich)","42,047,493","17,434","77,990,110"
"50","13","Up 2 Më","Got rich","41,782,225","17,609","77,498,088"
"51","235","DOG HOUSE","DOG HOUSE (feat. Julia Wolf & Yeat)","41,636,862","86,933","81,417,844"
"52","17","Up 2 Më","Lying 4 fun","41,598,665","16,770","77,157,619"
"53","208","Trëndi","Fukit","40,787,116","16,576","75,652,350"
"54","238","Rendezvous","Rendezvous (feat. Yeat)","38,948,937","440,143","76,201,375"
"55","218","King tonka","Heavy stunts (with Don Toliver)","38,402,922","25,953","71,230,123"
"56","79","2 Alivë","Hatër","36,773,165","15,392","68,207,234"
"57","112","Lyfë","Wat it feel lykë","36,237,326","16,225","67,213,354"
"58","156","2093","Stand On It (with Future)","36,076,493","13,167","66,915,039"
"59","220","GEEKED UP","GEEKED UP (FEAT. YEAT)","34,458,526","32,675","67,416,141"
"60","165","LYFESTYLE","GEEK TIMË","33,932,566","28,325","62,938,462"
"61","211","Trëndi","Tonka 2","33,765,388","7,702","62,628,379"
"62","89","2 Alivë","Nvr again","33,691,678","16,640","62,491,661"
"63","95","2 Alivë","Rollin","33,635,941","17,960","62,388,279"
"64","129","AftërLyfe","Shmunk (feat. YoungBoy Never Broke Again)","32,614,049","7,990","60,492,864"
"65","251","Features","Fuk Tha Clout (feat. Yeat)","32,160,556","9,138","60,772,194"
"66","299","Features","5 2 Üh 60 (feat. Yeat)","31,811,957","10,069","59,005,135"
"67","83","2 Alivë","Kant rëlax","31,251,062","11,149","57,964,782"
"68","111","Lyfë","Up off X","30,944,821","14,083","57,396,763"
"69","225","DANGEROUS SUMMER","2TONE","30,120,421","76,052","55,867,658"
"70","92","2 Alivë","Outsidë (feat. Young Thug)","29,615,790","12,452","54,931,663"
"71","56","Alivë","Diëd B4","29,395,558","10,989","54,523,174"
"72","141","2093","Familia","28,348,824","31,285","52,581,682"
"73","146","2093","Morë","28,137,198","13,849","52,189,156"
"74","188","Orphan","The Bell","27,726,405","22,610","51,427,213"
"75","221","GO AGAIN","GO AGAIN (feat. Superheaven)","27,670,818","23,851","54,458,521"
"76","224","DANGEROUS SUMMER","IM YEAT","27,179,549","38,577","50,412,899"
"77","16","Up 2 Më","Kant changë","27,167,082","13,951","50,389,775"
"78","96","2 Alivë","Rëal six","27,058,437","11,629","50,188,259"
"79","84","2 Alivë","Luh gëek","25,577,123","12,697","47,440,703"
"80","99","2 Alivë","Taliban","25,403,064","12,263","47,117,857"
"81","101","Lyfë","Can’t stop it","24,714,384","8,161","45,840,486"
"82","168","LYFESTYLE","GONE 4 A MIN","24,491,582","25,474","45,427,231"
"83","128","AftërLyfe","Shhhh","24,477,684","11,229","45,401,453"
"84","72","2 Alivë","3G (feat. Lil Uzi Vert)","24,216,149","7,856","44,916,355"
"85","149","2093","Nothing Changë","24,034,927","13,333","44,580,222"
"86","233","DANGEROUS SUMMER","PUT IT ONG","24,004,736","39,219","44,524,224"
"87","138","2093","As We Speak (feat. Drake)","23,832,048","14,961","44,203,920"
"88","78","2 Alivë","Gëek high (feat. Ken Carson)","23,721,519","9,626","43,998,910"
"89","145","2093","Lyfestylë (with Lil Wayne)","23,146,095","9,819","42,931,608"
"90","121","AftërLyfe","Hëavyweight","22,008,009","14,190","40,820,675"
"91","160","LYFESTYLE","BË QUIET (FEAT. KODAK BLACK)","21,908,172","28,530","40,635,496"
"92","20","Up 2 Më","Morning mudd","21,361,543","11,695","39,621,603"
"93","150","2093","Power Trip","21,328,872","9,995","39,561,005"
"94","133","AftërLyfe","Type monëy","20,974,693","11,233","38,904,070"
"95","232","DANGEROUS SUMMER","OH I DID","20,918,251","77,079","38,799,381"
"96","69","Alivë","WAR 1","20,908,425","6,848","38,781,155"
"97","48","4L","Tëslas & Rovers","20,381,195","8,916","37,803,244"
"98","319","Features","Pop Out","20,308,665","3,185","37,135,937"
"99","54","Alivë","Bäk 2 BED","19,654,689","9,287","36,455,713"
"100","229","DANGEROUS SUMMER","LOCO","19,430,944","36,897","36,040,709"
"101","169","LYFESTYLE","HEARD OF MË","19,384,618","38,723","35,954,783"
"102","130","AftërLyfe","Slamm","19,311,850","7,093","35,819,812"
"103","82","2 Alivë","Kant dië","19,296,144","13,224","35,790,680"
"104","214","No Handoutz","No Handoutz (feat. Yeat)","18,873,037","6,515","36,435,568"
"105","135","AftërLyfe","Woa...!","18,567,331","7,011","34,438,871"
"106","22","Up 2 Më","Stayëd tha same","18,295,149","8,545","33,934,025"
"107","219","King tonka","King tonka","18,116,649","7,520","33,602,941"
"108","97","2 Alivë","Smooktobër","17,638,857","8,680","32,716,728"
"109","132","AftërLyfe","Sum 2 do","17,177,768","6,229","31,861,495"
"110","86","2 Alivë","Luv monëy (with Lancey Foux)","17,122,381","6,593","31,758,763"
"111","139","2093","Bought The Earth","16,961,144","7,660","31,459,699"
"112","24","Up 2 Më","Told ya","16,767,726","11,001","31,100,945"
"113","127","AftërLyfe","Rav3 p4rty (feat. Kranky Kranky)","16,725,422","5,718","31,022,479"
"114","178","LYFESTYLE","STFU","16,598,059","10,390","30,786,245"
"115","189","Orphan","Already Rich","16,587,801","743","30,767,219"
"116","115","AftërLyfe","Back homë","16,105,375","17,831","29,872,410"
"117","164","LYFESTYLE","FOREVER AGAIN","16,101,330","13,565","29,864,907"
"118","87","2 Alivë","Narcoticz (feat. Yung Kayo)","16,056,952","7,577","29,782,595"
"119","80","2 Alivë","Jump","15,987,957","6,675","29,654,622"
"120","117","AftërLyfe","Bad bënd / DëMON","15,772,771","6,929","29,255,493"
"121","104","Lyfë","Got it all","15,753,695","5,759","29,220,111"
"122","18","Up 2 Më","Lët ya know","15,541,307","7,575","28,826,171"
"123","35","4L","Goin Back 2 Ella","15,494,595","6,096","28,739,529"
"124","154","2093","Run Thëy Mouth","15,153,340","8,483","28,106,566"
"125","102","Lyfë","Comë on","15,110,703","6,065","28,027,483"
"126","148","2093","Never quit","15,103,757","9,533","28,014,599"
"127","116","AftërLyfe","Back up","15,035,542","6,320","27,888,073"
"128","75","2 Alivë","Dnt lië","14,592,258","9,548","27,065,866"
"129","114","AftërLyfe","7 nightz","14,489,470","5,988","26,875,213"
"130","12","Up 2 Më","Factz","14,482,193","10,576","26,861,716"
"131","90","2 Alivë","Nëw turban","13,872,483","4,897","25,730,820"
"132","8","Up 2 Më","Bak on ëm","13,690,293","6,848","25,392,892"
"133","106","Lyfë","Killin ëm","13,514,774","6,330","25,067,337"
"134","65","Alivë","Tonka","13,351,786","4,186","24,765,026"
"135","46","4L","Talk 2 God","13,146,060","6,077","24,383,443"
"136","136","2093","1093","12,732,458","7,085","23,616,290"
"137","246","Features","Probably!","12,523,894","4,487","27,612,055"
"138","222","5BRAZY","5BRAZY (FEAT. QUAVO)","12,509,792","8,944","23,203,287"
"139","155","2093","Shade","12,181,477","6,183","22,594,325"
"140","105","Lyfë","Holy 1","12,172,927","5,273","22,578,466"
"141","39","4L","Mountain Climbërs","12,145,862","4,680","22,528,266"
"142","71","Alivë","X ta C","12,087,893","5,180","22,420,744"
"143","134","AftërLyfe","Watch","12,050,054","4,330","22,350,560"
"144","137","2093","2093","11,973,164","5,490","22,207,944"
"145","123","AftërLyfe","Mëan feen (feat. Kranky Kranky)","11,944,060","4,637","22,153,961"
"146","74","2 Alivë","Call më","11,927,238","5,263","22,122,760"
"147","157","2093","Team ceo","11,780,309","6,459","21,850,234"
"148","85","2 Alivë","Luh m (feat. SeptembersRich)","11,774,097","5,207","21,838,712"
"149","31","4L","Big Stonëz","11,674,486","7,388","21,653,953"
"150","147","2093","Mr. Inbetweenit","11,619,646","5,421","21,552,235"
"151","180","LYFESTYLE","THEY TELL MË","11,547,755","8,959","21,418,891"
"152","234","DANGEROUS SUMMER","[ADL IS COMING]","11,350,300","25,368","21,052,649"
"153","125","AftërLyfe","Now (feat. Luh geeky)","11,202,828","4,406","20,779,117"
"154","152","2093","Psychocainë","11,195,853","5,609","20,766,180"
"155","15","Up 2 Më","Hëy","11,108,998","5,581","20,605,080"
"156","34","4L","Forëally / 4Ly","11,093,630","4,788","20,576,575"
"157","239","Made It On Our Own","Made It On Our Own","11,059,076","251,150","20,512,484"
"158","270","Features","Cruisin' (feat. Yeat)","10,978,938","4,548","21,643,922"
"159","173","LYFESTYLE","NEW HIGH (FEAT. DON TOLIVER)","10,890,811","13,999","20,200,385"
"160","119","AftërLyfe","Dëmon tied","10,870,634","4,571","20,162,960"
"161","9","Up 2 Më","Callin më","10,767,004","5,595","19,970,746"
"162","153","2093","Riot & Set it off","10,718,534","5,375","19,880,844"
"163","144","2093","Keep Pushin","10,635,105","5,351","19,726,099"
"164","61","Alivë","Oh eX whY","10,542,258","4,137","19,553,885"
"165","228","DANGEROUS SUMMER","GROWING PAINS","10,368,567","18,621","19,231,721"
"166","166","LYFESTYLE","GO2WORK (FEAT. SUMMRS)","10,210,771","8,129","18,939,040"
"167","264","Features","I Don’t Text Back (feat. Yeat)","10,191,324","3,758","21,509,706"
"168","285","Features","CAN'T B ME (feat. Yeat)","10,047,715","2,847","18,636,602"
"169","163","LYFESTYLE","FLYTROOP","10,039,659","11,020","18,621,659"
"170","212","Cali","Cali","9,753,861","0","18,091,558"
"171","236","New Trip","New Trip (feat. Yeat & BNYX®)","9,299,106","19,561","18,835,153"
"172","252","Features","Not Da Same (feat. Yeat)","9,278,041","4,121","17,532,250"
"173","227","DANGEROUS SUMMER","FLY NITË","9,277,263","15,705","17,207,560"
"174","100","2 Alivë","Way back","9,145,934","6,769","16,963,969"
"175","177","LYFESTYLE","SPEEDBALL","9,041,753","7,482","16,770,733"
"176","171","LYFESTYLE","LYFESTYLE (FEAT. LIL DURK)","9,005,685","7,551","16,703,834"
"177","231","DANGEROUS SUMMER","M.F.U.","8,970,496","17,147","16,638,565"
"178","179","LYFESTYLE","THE COSTËS","8,818,364","8,623","16,356,389"
"179","162","LYFESTYLE","FATË (BONUS)","8,798,477","8,600","16,319,503"
"180","174","LYFESTYLE","ON 1","8,459,404","9,031","15,690,587"
"181","181","LYFESTYLE","U DONT KNOW LYFE","8,403,375","7,954","15,586,663"
"182","88","2 Alivë","No commënt","8,194,274","3,662","15,198,821"
"183","230","DANGEROUS SUMMER","LOOSE LEAF","8,017,332","12,574","14,870,627"
"184","209","Trëndi","Insidë out (feat. SeptembersRich)","7,896,831","2,351","14,647,121"
